congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
113,House,882,2014-05-29,2,243,129,280,0.447,0.169,-1.133,0.145,-81.255,HR4660,Failed,,On Agreeing to the Amendment,
113,House,883,2014-05-29,2,244,306,106,0.598,0.086,0.124,-0.05,-179.5,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,884,2014-05-29,2,245,340,71,-0.36,-0.933,-0.146,-0.152,-143.231,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,885,2014-05-29,2,246,218,193,-0.002,0.422,-0.214,-0.187,-50.935,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,886,2014-05-29,2,247,127,282,-0.256,-0.155,0.183,0.299,-109.885,HR4660,Failed,,On Agreeing to the Amendment,
113,House,887,2014-05-29,2,248,173,238,-0.287,0.559,0.198,0.332,-93.618,HR4660,Failed,,On Agreeing to the Amendment,
113,House,888,2014-05-29,2,249,260,145,0.448,-0.055,0.891,2.022,-106.979,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,889,2014-05-29,2,250,66,339,-0.445,-0.319,0.067,0.978,-139.99,HR4660,Failed,,On Agreeing to the Amendment,
113,House,890,2014-05-29,2,251,196,212,0.554,-0.833,0.132,0.296,-183.22,HR4660,Failed,,On Agreeing to the Amendment,
113,House,891,2014-05-29,2,252,208,201,0.109,0.137,-0.204,-0.329,-62.071,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,892,2014-05-29,2,253,116,290,0.447,0.323,-1.239,-0.771,-105.53,HR4660,Failed,,On Agreeing to the Amendment,
113,House,893,2014-05-30,2,254,170,230,-0.477,0.879,0.392,0.849,-62.663,HR4660,Failed,,On Agreeing to the Amendment,
113,House,894,2014-05-30,2,255,148,253,0.379,-0.052,-0.171,0.025,-126.932,HR4660,Failed,,On Agreeing to the Amendment,
113,House,895,2014-05-30,2,256,198,208,-0.147,0.897,-0.267,-0.531,-75.06,HR4660,Failed,,On Agreeing to the Amendment,
113,House,896,2014-05-30,2,257,237,170,-0.553,0.588,0.174,1.178,-160.572,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,897,2014-05-30,2,258,219,189,-0.492,0.625,0.165,0.796,-153.088,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,898,2014-05-30,2,259,219,189,-0.26,0.922,-0.347,-0.583,-38.896,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,899,2014-05-30,2,260,246,162,-0.521,0.545,0.121,0.903,-181.475,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,900,2014-05-30,2,261,185,223,0.078,-0.997,-0.114,0.057,-182.092,HR4660,Failed,,On Agreeing to the Amendment,
113,House,901,2014-05-30,2,262,196,211,-0.038,0.999,1.101,1.069,-33.329,HR4660,Failed,,On Agreeing to the Amendment,
113,House,902,2014-05-30,2,263,225,183,-0.479,0.719,0.156,0.676,-155.957,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,903,2014-05-30,2,264,229,178,-0.045,-0.268,-0.222,-0.064,-44.264,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,904,2014-05-30,2,265,216,190,0.057,0.679,-1.301,-0.234,-23.253,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,905,2014-05-30,2,266,214,194,-0.09,0.855,-0.284,-0.334,-41.607,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,906,2014-05-30,2,267,226,179,0.258,-0.709,-0.425,-0.839,-25.001,HR4660,Agreed to,,On Agreeing to the Amendment,
113,House,907,2014-05-30,2,268,185,220,0.06,0.459,0.741,-0.216,-0.365,HR4660,Failed,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2015, and for other purposes",On Motion to Recommit with Instructions,
113,House,908,2014-05-30,2,269,321,87,-0.6,0.091,-0.184,-0.781,-138.433,HR4660,Passed,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2015, and for other purposes",On Passage,
113,House,909,2014-05-30,2,270,183,220,0.044,0.087,0.72,-0.243,-0.303,HR4681,Failed,Intelligence Authorization Act for Fiscal Years 2014 and 2015,On Motion to Recommit with Instructions,
113,House,910,2014-05-30,2,271,345,59,-0.809,0.002,-0.417,-2.27,-106.647,HR4681,Passed,Intelligence Authorization Act for Fiscal Years 2014 and 2015,On Passage,
113,House,911,2014-06-09,2,272,401,2,0.0,0.0,0.0,0.0,0.0,HR4412,Passed,"To authorize the programs of the National Aeronautics and Space Administration, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",
113,House,912,2014-06-09,2,273,154,248,0.33,-0.245,-0.201,0.1,-102.592,HR4745,Failed,,On Agreeing to the Amendment,
113,House,913,2014-06-09,2,274,127,279,0.444,0.162,-1.232,-0.117,-92.476,HR4745,Failed,,On Agreeing to the Amendment,
113,House,914,2014-06-10,2,276,160,266,0.478,-0.86,-1.132,-0.694,-104.533,HR4745,Failed,,On Agreeing to the Amendment,
113,House,915,2014-06-10,2,277,205,221,0.06,0.291,0.172,0.047,-79.501,HR4745,Failed,,On Agreeing to the Amendment,
113,House,916,2014-06-10,2,278,114,311,-0.011,1.0,-0.062,-0.239,-210.7,HR4745,Failed,,On Agreeing to the Amendment,
113,House,917,2014-06-10,2,279,134,288,0.438,-0.11,-1.291,-0.099,-99.81,HR4745,Failed,,On Agreeing to the Amendment,
113,House,918,2014-06-10,2,280,143,283,0.398,-0.339,-0.24,0.054,-100.883,HR4745,Failed,,On Agreeing to the Amendment,
113,House,919,2014-06-10,2,281,130,295,0.514,0.858,-1.409,0.861,-124.299,HR4745,Failed,,On Agreeing to the Amendment,
113,House,920,2014-06-10,2,282,188,237,0.266,-0.159,-0.189,-0.046,-97.338,HR4745,Failed,,On Agreeing to the Amendment,
113,House,921,2014-06-10,2,283,214,212,0.129,0.092,-0.242,-0.554,-56.19,HR4745,Agreed to,,On Agreeing to the Amendment,
113,House,922,2014-06-10,2,284,177,249,0.316,0.18,-1.379,0.306,-85.848,HR4745,Failed,,On Agreeing to the Amendment,
113,House,923,2014-06-10,2,285,219,207,0.177,0.456,-1.262,0.924,-36.336,HR4745,Agreed to,,On Agreeing to the Amendment,
113,House,924,2014-06-10,2,286,255,171,0.232,0.973,-0.12,0.18,-183.754,HR4745,Agreed to,,On Agreeing to the Amendment,
113,House,925,2014-06-10,2,287,426,0,0.0,0.0,0.0,0.0,0.0,HR4810,Passed,To direct the Secretary of Veterans Affairs to enter into contracts for the provision of hospital care and medical services at non-Department of Veterans Affairs facilities for Department of Veterans Affairs patients with extended waiting times for appointments at Department facilities and for other purposes,On Motion to Suspend the Rules and Pass,
113,House,926,2014-06-10,2,288,227,187,-0.037,0.239,-0.26,-0.17,-29.033,HR4745,Agreed to,,On Agreeing to the Amendment,
113,House,927,2014-06-10,2,289,159,260,0.435,-0.597,-1.399,-1.051,-114.788,HR4745,Failed,,On Agreeing to the Amendment,
113,House,928,2014-06-10,2,290,210,209,0.217,-0.707,-0.184,-0.094,-96.336,HR4745,Agreed to,,On Agreeing to the Amendment,
113,House,929,2014-06-10,2,291,190,232,0.241,-0.218,-0.186,0.014,-101.194,HR4745,Failed,,On Agreeing to the Amendment,
113,House,930,2014-06-10,2,292,181,240,0.356,-0.394,-0.221,-0.152,-95.415,HR4745,Failed,,On Agreeing to the Amendment,
113,House,931,2014-06-10,2,293,208,212,-0.426,0.905,0.203,0.504,-125.84,HR4745,Failed,,On Agreeing to the Amendment,
113,House,932,2014-06-10,2,294,167,250,0.444,-0.603,-1.268,-1.208,-95.923,HR4745,Failed,,On Agreeing to the Amendment,
113,House,933,2014-06-10,2,295,167,254,0.193,0.956,-1.054,-1.13,-92.193,HR4745,Failed,,On Agreeing to the Amendment,
113,House,934,2014-06-10,2,296,195,227,0.055,0.366,0.728,-0.217,-0.339,HR4745,Failed,"Making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2015, and for other purposes",On Motion to Recommit with Instructions,
113,House,935,2014-06-10,2,297,229,193,-0.442,0.738,-0.41,-1.187,-65.584,HR4745,Passed,"Making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2015, and for other purposes",On Passage,
113,House,936,2014-06-11,2,298,224,194,0.035,-0.087,-0.717,0.133,-0.303,HRES616,Passed,"Providing for consideration of the bills (H.R. 4800) making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies, FY 2015; (H.R. 4457) America’s Small Business Tax Relief Act; and (H.R. 4453) Permanent S Corporation Built-in Gains Recognition Period Act",On Ordering the Previous Question,
113,House,937,2014-06-11,2,299,227,189,-0.093,0.223,-0.744,0.032,-31.567,HRES616,Passed,"Providing for consideration of the bills (H.R. 4800) making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies, FY 2015; (H.R. 4457) America’s Small Business Tax Relief Act; and (H.R. 4453) Permanent S Corporation Built-in Gains Recognition Period Act",On Agreeing to the Resolution,
113,House,938,2014-06-11,2,300,178,243,0.233,-0.215,-0.185,0.172,-111.83,HR4800,Failed,,On Agreeing to the Amendment,
113,House,939,2014-06-11,2,301,130,290,0.485,0.257,-1.107,1.881,-108.371,HR4800,Failed,,On Agreeing to the Amendment,
113,House,940,2014-06-11,2,302,223,198,-0.764,0.511,0.068,0.473,-260.568,HR4800,Agreed to,,On Agreeing to the Amendment,
113,House,941,2014-06-11,2,303,150,272,0.13,-0.392,0.103,0.452,-153.059,HR4800,Failed,,On Agreeing to the Amendment,
113,House,942,2014-06-11,2,304,148,276,-0.356,0.148,0.13,0.371,-169.057,HR4800,Failed,,On Agreeing to the Amendment,
113,House,943,2014-06-11,2,305,119,303,0.407,-0.473,-0.188,0.134,-131.06,HR4800,Failed,,On Agreeing to the Amendment,
113,House,944,2014-06-11,2,306,62,358,0.63,-0.595,-1.084,-0.18,-133.744,HR4800,Failed,,On Agreeing to the Amendment,
113,House,945,2014-06-11,2,307,194,227,-0.1,0.382,0.253,0.442,-37.118,HR4800,Failed,,On Agreeing to the Amendment,
113,House,946,2014-06-12,2,308,180,232,-0.189,0.714,0.753,0.503,-10.634,HR4457,Failed,"To amend the Internal Revenue Code of 1986 to permanently extend increased expensing limitations, and for other purposes",On Motion to Recommit with Instructions,
113,House,947,2014-06-12,2,309,272,145,-0.33,0.5,-0.281,-0.192,-82.041,HR4457,Passed,"To amend the Internal Revenue Code of 1986 to permanently extend increased expensing limitations, and for other purposes",On Passage,
113,House,948,2014-06-12,2,310,188,229,-0.173,0.663,0.757,0.505,-8.904,HR4453,Failed,To amend the Internal Revenue Code of 1986 to make permanent the reduced recognition period for built-in gains of S corporations,On Motion to Recommit with Instructions,
113,House,949,2014-06-12,2,311,263,156,-0.34,0.715,-0.313,-0.257,-71.283,HR4453,Passed,To amend the Internal Revenue Code of 1986 to make permanent the reduced recognition period for built-in gains of S corporations,On Passage,
113,House,950,2014-06-12,2,312,411,2,0.0,0.0,0.0,0.0,0.0,HRES617,Passed,Condemning the abduction of female students by armed militants from the terrorist group known as Boko Haram in northeastern provinces of the Federal Republic of Nigeria,On Agreeing to the Resolution,
113,House,951,2014-06-17,2,313,396,0,0.0,0.0,0.0,0.0,0.0,HR3375,Passed,"To designate the community-based outpatient clinic of the Department of Veterans Affairs to be constructed at 3141 Centennial Boulevard, Colorado Springs, Colorado, as the “PFC Floyd K. Lindstrom Department of Veterans Affairs Clinic”.",On Motion to Suspend the Rules and Pass,
113,House,952,2014-06-17,2,314,398,0,0.0,0.0,0.0,0.0,0.0,HR1671,Passed,"To designate the facility of the United States Postal Service located at 6937 Village Parkway in Dublin, California, as the “James ’Jim’ Kohnen Post Office”.",On Motion to Suspend the Rules and Pass,
113,House,953,2014-06-18,2,315,244,163,-0.206,0.023,-1.08,0.376,-45.635,HRES628,Passed,"Providing for consideration of H.R. 4870, Making appropriations for the Department of Defense for the fiscal year ending September 30, 2015, and for other purposes; and the consideration of Senate amendments to H.R. 3230, the Veterans’ Access to Care through Choice, Accountability, and Transparency Act of 2014",On Agreeing to the Resolution,
113,House,954,2014-06-18,2,316,198,220,-0.1,0.995,0.397,0.369,-15.835,HR3230,Failed,"Veterans’ Access to Care through Choice, Accountability, and Transparency Act of 2014",On Motion to Instruct Conferees,
113,House,955,2014-06-19,2,317,230,184,-0.066,-0.002,-1.116,-0.587,-15.421,HRES629,Passed,"Providing for consideration of the bill (H.R. 4413), the “Customer Protection and End User Relief Act”.",On Agreeing to the Resolution,
113,House,956,2014-06-19,2,318,130,292,0.487,-0.056,-0.11,0.036,-207.09,HR4870,Failed,,On Agreeing to the Amendment,
113,House,957,2014-06-19,2,319,179,242,-0.128,0.118,0.224,0.414,-53.673,HR4870,Failed,,On Agreeing to the Amendment,
113,House,958,2014-06-19,2,320,187,233,-0.268,0.447,0.313,0.887,-48.024,HR4870,Failed,,On Agreeing to the Amendment,
113,House,959,2014-06-19,2,321,238,180,-0.334,0.752,-0.328,-0.547,-48.203,HR4870,Agreed to,,On Agreeing to the Amendment,
113,House,960,2014-06-19,2,322,300,114,0.536,0.844,0.044,0.127,-245.016,HR4870,Agreed to,,On Agreeing to the Amendment,
113,House,961,2014-06-19,2,323,230,185,-0.41,0.85,-0.345,-0.781,-60.973,HR4870,Agreed to,,On Agreeing to the Amendment,
113,House,962,2014-06-19,2,324,164,249,-0.275,0.315,0.257,0.534,-57.431,HR4870,Failed,,On Agreeing to the Amendment,
113,House,963,2014-06-19,2,325,165,250,-0.508,0.32,0.275,1.451,-131.085,HR4870,Failed,,On Agreeing to the Amendment,
113,House,964,2014-06-19,2,326,182,231,-0.594,0.625,0.563,2.235,-124.184,HR4870,Failed,,On Agreeing to the Amendment,
113,House,965,2014-06-19,2,327,293,123,-0.488,0.401,0.016,0.604,-219.957,HR4870,Agreed to,,On Agreeing to the Amendment,
113,House,966,2014-06-19,2,328,167,244,0.931,0.364,-0.092,0.598,-250.624,HR4870,Failed,,On Agreeing to the Amendment,
113,House,967,2014-06-19,2,329,62,355,-0.496,-0.295,0.106,0.621,-139.239,HR4870,Failed,,On Agreeing to the Amendment,
113,House,968,2014-06-19,2,330,157,260,-0.646,0.606,0.429,1.569,-122.616,HR4870,Failed,,On Agreeing to the Amendment,
113,House,969,2014-06-19,2,331,212,204,0.009,0.975,1.234,1.28,-60.737,HR4870,Agreed to,,On Agreeing to the Amendment,
113,House,970,2014-06-20,2,332,153,260,-0.647,0.612,0.462,1.646,-120.378,HR4870,Failed,,On Agreeing to the Amendment,
113,House,971,2014-06-20,2,333,92,320,0.511,-0.247,-0.097,0.315,-179.184,HR4870,Failed,,On Agreeing to the Amendment,
113,House,972,2014-06-20,2,334,205,208,0.115,0.683,-0.199,-0.093,-78.652,HR4870,Failed,,On Agreeing to the Amendment,
113,House,973,2014-06-20,2,335,280,133,-0.298,-0.854,-0.167,0.027,-152.282,HR4870,Agreed to,,On Agreeing to the Amendment,
113,House,974,2014-06-20,2,336,163,248,0.348,0.036,-0.096,-0.068,-203.901,HR4870,Failed,,On Agreeing to the Amendment,
113,House,975,2014-06-20,2,337,190,220,0.023,1.0,1.053,0.332,-11.409,HR4870,Failed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2015, and for other purposes",On Motion to Recommit with Instructions,
113,House,976,2014-06-20,2,338,340,74,-0.488,-0.053,-0.22,-0.794,-95.654,HR4870,Passed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2015, and for other purposes",On Passage,
113,House,977,2014-06-23,2,339,370,12,-0.971,0.237,-1.666,-1.119,-38.33,S1044,Passed,World War II Memorial Prayer Act,On Motion to Suspend the Rules and Pass,
113,House,978,2014-06-23,2,340,379,3,0.0,0.0,0.0,0.0,0.0,HR316,Passed,Collinsville Renewable Energy Production Act,On Motion to Suspend the Rules and Concur in the Senate Amendment,
113,House,979,2014-06-24,2,341,219,184,0.062,0.462,-0.729,0.222,-0.34,HRES636,Passed,"Providing for consideration of H.R. 6, the Domestic Prosperity and Global Freedom Act and H.R. 3301, the North American Energy Infrastructure Act",On Ordering the Previous Question,
113,House,980,2014-06-24,2,342,221,186,-0.024,0.03,-0.7,0.471,-2.86,HRES636,Passed,"Providing for consideration of H.R. 6, the Domestic Prosperity and Global Freedom Act and H.R. 3301, the North American Energy Infrastructure Act",On Agreeing to the Resolution,
113,House,981,2014-06-24,2,343,163,249,-0.164,0.198,0.214,-0.036,-78.638,HR4413,Failed,,On Agreeing to the Amendment,
113,House,982,2014-06-24,2,344,168,242,-0.27,0.501,1.069,1.302,-41.411,HR4413,Failed,,On Agreeing to the Amendment,
113,House,983,2014-06-24,2,345,173,239,-0.204,0.209,0.808,1.607,-33.9,HR4413,Failed,,On Agreeing to the Amendment,
